gene_id	gene_name	SRX384345	SRX384346	SRX384349	SRX384350	SRX384353	SRX384354	SRX384357	SRX384358
ACTN1	ACTN1	9821.652	10333.054	13039.892	8500.897	12406.657	29404.656	9764.835	10760.875
ACTN1-AS1	ACTN1-AS1	0	0	6	2	2	2	1	0
ACTN2	ACTN2	5	11	7	5	0	0	2	7
ACTN3	ACTN3	1	0	1	1	0	2	2	2
ACTN4	ACTN4	9786.32	12654.507	13364.246	10793.01	11606.533	32726.544	8748.277	15749.505
ACTR10	ACTR10	1361	1153	1323.256	915.629	1444.156	1745.921	1088.713	1176
ACTR1A	ACTR1A	3088.326	3207.951	3516.17	2153.771	3463.03	4011.622	2513.005	3017.963
ACTR1B	ACTR1B	795.001	725.084	1020.411	525.249	822.062	1120.061	755.706	824.027
ACTR2	ACTR2	5249.826	5149.196	5518.49	4066.37	4720.171	7805.62	4443.11	5078.837
ACTR3	ACTR3	3005.357	3852.456	3355.841	2880.555	3425.202	6937.891	2602.231	3450.175
ACTR3B	ACTR3B	73.921	61.092	95.642	47.981	69.922	96.732	67.832	69.68
ACTR3BP2	ACTR3BP2	0	0	0	0	0	0	0	0
ACTR3BP5	ACTR3BP5	0	0	0	0	0	0	0	0
ACTR3C	ACTR3C	1.079	0.908	2.359	1.019	2.078	3.269	3.167	2.32
ACTR5	ACTR5	87	75	93	46	112.451	137	63.999	63
ACTR6	ACTR6	284	246	289	218	265.001	329	244	236
ACTR8	ACTR8	717	540.809	737.304	345	624.754	731.001	608.761	637
ACTRT1	ACTRT1	0	0	0	0	0	0	0	0
ACTRT2	ACTRT2	0	0	0	0	0	0	0	0
ACTRT3	ACTRT3	50	78	113	46	78	106	89	85
ACVR1	ACVR1	1738	1490.763	1677.196	1051.663	1854.077	1966.416	1517.173	1451.487
ACVR1B	ACVR1B	669	696.177	747.157	541.071	742	1158.999	610.634	752
ACVR1C	ACVR1C	35	12	33	6	28	9	32.027	14
ACVR2A	ACVR2A	204.787	180.285	296.314	201.483	196.012	243.499	244.542	256.759
ACVR2B	ACVR2B	116.018	71	96	73	125	138	72	95
ACVR2B-AS1	ACVR2B-AS1	9	5	8	12	9	8	16	17
ACVRL1	ACVRL1	740.16	1240	699	687	591.011	1264.005	519.722	956.005
ACY1	ACY1	279.348	236.001	333.276	160.22	270	395	257.026	170.592
ACY3	ACY3	0	0	0	0	0	0	0	0
ACYP1	ACYP1	119	107	107.646	71	194	65	101	75
ACYP2	ACYP2	63	63.965	119.29	74.955	100	130.32	75	109.824
AD000090.2	AD000090.2	50	67	60	58	55	71	48.769	66.68
ADA	ADA	87	68	129.143	46	293.999	187.999	101	72
ADAD1	ADAD1	0	0	0	0	0	0	0	0
ADAD2	ADAD2	0	0	0	0	0	0	0	0
ADAL	ADAL	175.018	148.222	273.598	135.074	218.541	235.344	204.355	142.767
ADAM10	ADAM10	3447.008	2835.014	3849.583	2567.843	4319.779	5035.347	2969.416	3320.562
ADAM11	ADAM11	57	21	40	18	56	44	35	25
ADAM12	ADAM12	2216.765	540	3111.117	451.004	2881.232	1006	1097.167	350
ADAM15	ADAM15	1579.054	1366.999	1624.113	890.452	1445.001	1695.99	1236.915	1467.537
ADAM17	ADAM17	925.257	1011.179	1000	998.88	1257.941	1677.569	1029.233	1635.08
ADAM18	ADAM18	0	0	0	0	0	0	0	0
ADAM19	ADAM19	605	599	756.039	742.241	745	938	511	995.57
ADAM1A	ADAM1A	41	50	51	16	53	56	21	29
ADAM2	ADAM2	0	0	0	0	0	0	0	0
ADAM20	ADAM20	0	0	1	0	0	2	0	0
ADAM20P1	ADAM20P1	2	4	5	1	3	0	4	0
ADAM21	ADAM21	16.614	5.679	17.612	15	12	17	16.833	10
ADAM21P1	ADAM21P1	3.386	2.321	2.388	0	1	0	1.167	0
ADAM22	ADAM22	17	14	23	14	20	17	23	16
ADAM23	ADAM23	90.698	137	1060.997	810.001	249	316	636.368	1014
ADAM28	ADAM28	1	2	8	3	9	25	8	6
ADAM29	ADAM29	1	0	0	0	0	0	1	0
ADAM30	ADAM30	0	0	0	0	0	0	0	0
ADAM32	ADAM32	19	23	21	15	10	18	5	17
ADAM33	ADAM33	8027.177	7280.834	7458.117	3155.438	6003.736	5879.197	4762.084	4510.608
ADAM3A	ADAM3A	0	0	0	0	0	0	0	0
ADAM5	ADAM5	0	1	0	0	0	0	0	0
ADAM6	ADAM6	0	0	0	0	0	0	0	0
ADAM7	ADAM7	0	0	0	0	0	0	0	0
ADAM8	ADAM8	27	15	22	9	25	26	14	20
ADAM9	ADAM9	14650.529	14463.642	20582.505	13013.055	19161.537	21962.734	14792.791	16075.005
ADAMDEC1	ADAMDEC1	7	4	3	2	1	2	8	5
ADAMTS1	ADAMTS1	6210.858	35890.889	13327.529	35225.642	10218.556	61228.723	12933.588	56691.121
ADAMTS10	ADAMTS10	389.001	299.022	405	192.999	423.999	398.999	356	288.062
ADAMTS12	ADAMTS12	370	289	1055.44	380	583	1045.133	409.134	417.011
ADAMTS13	ADAMTS13	226	184	224.999	133	111.149	142	148	168
ADAMTS14	ADAMTS14	1245.085	188	1394	112	1807	567.583	940.337	142
ADAMTS15	ADAMTS15	1046	2000.014	1722.417	1108.041	1322	1163.003	983.941	1899.719
ADAMTS16	ADAMTS16	4	1	1	0	3	0	2	1
ADAMTS17	ADAMTS17	4.004	15	7	3	5	5	0	3
ADAMTS18	ADAMTS18	0	0	0	0	0	0	0	0
ADAMTS19	ADAMTS19	13	3	3	0	5	1	7	1
ADAMTS2	ADAMTS2	3112	5187.935	4005.542	3348.9	3873.601	7015.658	3107.163	5232.967
ADAMTS20	ADAMTS20	0	0	0	0	0	0	0	0
ADAMTS3	ADAMTS3	115	184.498	388.036	218	132	257	191.134	377
ADAMTS4	ADAMTS4	38	59	49.042	29.439	63.014	39	46	67
ADAMTS5	ADAMTS5	604	5039.056	3093.157	5671.532	2053.015	5321.088	828.358	7124.49
ADAMTS6	ADAMTS6	147	125	209	81	234	219	100	59.001
ADAMTS7	ADAMTS7	1101.469	1094.839	1880.485	1774.725	1101.08	2751.119	1182.97	2296.861
ADAMTS7P1	ADAMTS7P1	12.068	4.031	17.239	24.211	11.92	23.306	8.091	18.193
ADAMTS8	ADAMTS8	4721.197	6257.985	6904.087	2496.506	9322.26	15402.621	2827.452	2999.973
ADAMTS9	ADAMTS9	41	41	22.947	20.003	23	62	25.956	48
ADAMTS9-AS2	ADAMTS9-AS2	19	10	16	5	22	36	15	20
ADAMTSL1	ADAMTSL1	1244.907	545.319	3075.866	815.24	1400	473.313	2368.793	1414.387
ADAMTSL2	ADAMTSL2	1	2	1.001	0	4	3	0	2
ADAMTSL3	ADAMTSL3	8	4	6	7	7	2	15	17
ADAMTSL4	ADAMTSL4	2172.446	3789.723	3546.95	3234.941	1798.21	3365.169	2929.582	6304.632
ADAMTSL4-AS1	ADAMTSL4-AS1	1	1.001	1	0	1.006	3.018	3.065	1
ADAMTSL5	ADAMTSL5	314	313	541	346.001	279	427.001	429.015	530.198
ADAP1	ADAP1	6	18	14	39	9	39	7	43
ADAP2	ADAP2	7.635	6	30	9.434	21	23.558	32.009	11
ADAR	ADAR	5354.937	4143.204	5595.331	2993.28	6058.872	6800.105	4189.494	4063.896
ADARB1	ADARB1	229.122	942	1090.174	2288.437	984.025	6802.044	510.147	3174.391
ADARB2	ADARB2	0	0	0	1	0	0	0	0
ADARB2-AS1	ADARB2-AS1	0	0	0	0	0	0	0	0
ADAT1	ADAT1	240	199.283	305	114	325.14	318	219.02	179
ADAT2	ADAT2	181	94	285.017	80	286	195.946	246.014	89
ADAT3	ADAT3	34	36	22	13	21	24	13	38
ADC	ADC	47	42	50	17	73	79	28	26
ADCK1	ADCK1	102	94	119	56.001	127	111	100.127	94.964
ADCK2	ADCK2	225	299	311	253.011	218.05	343	265	430.006
ADCK3	ADCK3	570.028	381	623.007	299	582.026	400.98	507.016	467
ADCK4	ADCK4	432.357	320.483	459.302	174.002	363.634	409.389	348.902	346.379
ADCK5	ADCK5	91	111	122	60	109	129	103	113
ADCY1	ADCY1	1509	341.209	271	14	136	35.001	473	55
ADCY10	ADCY10	4	3	1	1	6	3	0	3
ADCY10P1	ADCY10P1	16.174	19.671	13.214	15.083	46.793	42.548	13.222	9.055
ADCY2	ADCY2	10	7	6	3	109.005	84	4	3
ADCY3	ADCY3	1137.427	1215.57	1264.214	1274.446	1630.775	2781.534	1440.46	2123.469
ADCY4	ADCY4	132	41	170	18	145	80	76	26
ADCY5	ADCY5	42	27	64	43	25	30	31	55
ADCY6	ADCY6	1808.347	1521	2344.025	1381.128	2362.182	2886.098	1742.189	2086.866
ADCY7	ADCY7	298	272	386.001	197	230	324.999	321.999	316
ADCY8	ADCY8	46	0	11	2	33	1	82	5
ADCY9	ADCY9	1777.144	1496.964	1946.648	1094.765	1970.08	3096.387	1823.29	2071.002
ADCYAP1	ADCYAP1	0	0	0	0	0	0	0	0
ADCYAP1R1	ADCYAP1R1	0	0	0	0	0	0	1	0
ADD1	ADD1	6559.529	6342.706	8025.433	5214.666	8242.463	10625.254	5906.001	7520.709
ADD2	ADD2	0	0	0	0	0	0	0	0
ADD3	ADD3	5535.477	5315.144	6446.032	3458.689	5926.092	6081.51	4957.007	5350.73
ADD3-AS1	ADD3-AS1	1.011	4.015	7.169	1.001	3.032	4.046	1.005	2.03
ADGB	ADGB	0	0	0	0	1	0	0	0
ADH1A	ADH1A	6.034	5.156	94.219	173.648	98.172	198.257	92.776	203.058
ADH1B	ADH1B	27285.07	65122.602	31532.809	47533.411	32698.723	54809.095	26362.859	63522.228
ADH1C	ADH1C	21.285	36.444	96.248	91.897	74.348	92.815	40.02	42.133
ADH4	ADH4	1	2	9	18	6	33	4	2
ADH5	ADH5	6729.043	7314.929	8561.357	6960.407	9252.928	12424.313	6663.135	7677.628
ADH6	ADH6	10	10.024	13	14.004	24.063	30.113	13.249	21.006
ADH7	ADH7	0	2	3	0	5	2	1	1
ADHFE1	ADHFE1	119	242	181	300.877	113	285	133	437.724
ADI1	ADI1	1252.447	1692.764	1632.452	1367.936	1438.338	2210.219	971.658	1518
ADIG	ADIG	0	0	0	0	0	0	0	0
ADIPOQ	ADIPOQ	0	0	0	0	0	0	0	0
ADIPOQ-AS1	ADIPOQ-AS1	0	0	0	0	1.002	0	0	0
ADIPOR1	ADIPOR1	1328.037	1425	1823.104	1318.298	1850.422	2518.88	1130.187	1784.876
ADIPOR2	ADIPOR2	1073	1023.999	1183.924	847.696	1170.411	1595.374	860.202	1084.424
ADIRF	ADIRF	172.908	161.984	387.981	201.997	174	205.934	337.775	326.951
ADK	ADK	394.071	340.143	509.025	305	494	468.001	395	417
ADM	ADM	12451.37	16516.738	17761.214	14516.53	11244.126	30051.274	14190.163	19476.853
ADM2	ADM2	130	14	161	17	52	16	87	10
ADM5	ADM5	4	4	2	3	5	2	2	4
ADNP	ADNP	1804.999	1339.079	1962.914	1040.164	2187.771	2179.36	1572.861	1266.979
ADNP2	ADNP2	478	450	555	328	584	717.124	406.059	450
ADO	ADO	421	323.165	453	254.056	425.001	534	358	357
ADORA1	ADORA1	51	9	102	24	39	34	106	18
ADORA2A	ADORA2A	0	14	0	0	8.058	6.704	3.78	0
ADORA2A-AS1	ADORA2A-AS1	5	6	5	5	5	6	9.353	1
ADORA2B	ADORA2B	109	53	72	18	136	169	95	65
ADORA3	ADORA3	3	0	0	2	2	0	1	1
ADPGK	ADPGK	1139.893	962.799	1230.431	779.268	1242.361	1529.712	976.621	1094.998
ADPGK-AS1	ADPGK-AS1	5.558	2.201	5.57	3.086	3.132	4.287	3.378	1.054
ADPRH	ADPRH	73	84	106	88	71	114	88.075	95
ADPRHL1	ADPRHL1	23	14	23	7	39	35	39	26.021
ADPRHL2	ADPRHL2	399	362	385	223	409.37	572.202	323	303
ADPRM	ADPRM	149	137	236.281	152	220.312	287.999	160.043	219.406
ADRA1A	ADRA1A	0	1	2	0	0	2	1	0
ADRA1B	ADRA1B	18	329.241	92.001	342.026	14	515.001	22	384.034
ADRA1D	ADRA1D	20	4	21	8	42	70	10	7
ADRA2A	ADRA2A	44	11	78.002	5	21	14	136	23
ADRA2B	ADRA2B	0	1	0	0	2	2	0	0
ADRA2C	ADRA2C	1	5	2	2	3	15	0	0
ADRB1	ADRB1	0	0	0	0	0	0	0	0
ADRB2	ADRB2	8	3	16	3	20	24	10	6
ADRB3	ADRB3	0	0	0	0	0	0	0	0
ADRBK1	ADRBK1	729	720	723	418.501	707.009	898	574	741.008
ADRBK2	ADRBK2	74	51	85	37	137	140.488	74	81
ADRM1	ADRM1	1262.889	1247.642	1527	913	1564.05	2070	1082.759	1324.999
ADSL	ADSL	595.866	539.031	688.053	402	684.57	913	521.293	604
ADSS	ADSS	885	728	1007.028	634	1135.53	989	907	791.558
ADSSL1	ADSSL1	200	90	142	34	129	180	189	88.001
ADTRP	ADTRP	9	1	8	7	8	13	8	1
AEBP1	AEBP1	10016.259	5599.001	17870.666	10153.146	14700.67	16722.241	10520.437	10564.839
AEBP2	AEBP2	772	586.001	810	389	888.999	905.645	735.999	555
AEN	AEN	761.183	676	679.627	306	813	1072	613.001	482
AES	AES	4631.025	5725.112	6055.864	3855.357	5935.255	8883.812	4147.029	5520.595
AF064858.7	AF064858.7	0	0	0	0	0	0	0	0
AFAP1	AFAP1	2362.82	1365.23	3056.541	865.992	3030.891	2634.303	2404.594	1802.917
AFAP1-AS1	AFAP1-AS1	7.101	4.057	9.117	0	9.105	6.077	10.123	4.038
AFAP1L1	AFAP1L1	203	688	294	523.501	357	800	149	772.71
AFAP1L2	AFAP1L2	31	4	9	3	12	2	14	6
AFF1	AFF1	1154.245	1026.054	1477.511	779	1577.509	1576.344	981	1033.312
AFF2	AFF2	12	7	2	0	0	0	2	0
AFF3	AFF3	13	1	11.087	4.145	40	22	7.178	1
AFF4	AFF4	3544	2803	3765.736	2122.003	4396.795	5253.069	3200.552	3323.928
AFG3L1P	AFG3L1P	133	126.696	200.655	78.369	187.999	170	107	109.323
AFG3L2	AFG3L2	1213.671	1235.95	1269.916	884.305	1372.412	2000.715	1166.356	1306.012
AFM	AFM	0	0	0	0	0	0	0	0
AFMID	AFMID	199.18	196.641	304.887	201.92	308.616	478.337	189.619	267.241
AFP	AFP	1	2	4	1	11	7	5	2
AFTPH	AFTPH	454.971	419.941	558.907	352.448	611.917	753.876	495.828	462.528
AGA	AGA	805	462	722.001	395	489	688	664	529.001
AGAP1	AGAP1	1159.384	974.185	1199	578.109	1262.208	1506	926.452	1107.593
AGAP1-IT1	AGAP1-IT1	1	0	0	0	0	0	0	0
AGAP11	AGAP11	31.983	15.564	44.858	19.962	37.386	20.665	54.868	48.184
AGAP2	AGAP2	4.119	5.235	2.086	4.145	2.048	0	2.093	7.48
AGAP2-AS1	AGAP2-AS1	335.39	361.765	306.679	148.855	294.952	354	229.907	265.566
AGAP3	AGAP3	1214.204	1144.107	1033.279	665.719	1043.896	1293.436	938.475	1034
AGAP4	AGAP4	153.878	128.569	182.589	99.38	129.969	133.772	162.355	91.911
AGAP5	AGAP5	78.561	64.051	118.176	49.429	109.435	106.62	73.353	60.746
AGAP6	AGAP6	293.366	342.987	382.878	230.384	353.054	436.082	250.359	255.663
AGAP7	AGAP7	0	1.971	0	0	5.54	2.667	1.987	0
AGAP9	AGAP9	153.167	154.849	197.666	88.622	190.633	178.355	188.288	158.273
AGBL1	AGBL1	0	0	0	0	0	0	0	0
AGBL1-AS1	AGBL1-AS1	0	0	0	0	0	0	0	0
AGBL2	AGBL2	28	31	40	17	31	37	35	43
AGBL3	AGBL3	7	11	16	4	16	10	12	9
AGBL4	AGBL4	0	0	0	0	0	0	0	0
AGBL4-IT1	AGBL4-IT1	0	0	0	0	0	0	0	0
AGBL5	AGBL5	649.371	452.397	669.304	373.249	850.125	773.263	497.548	554.242
AGBL5-AS1	AGBL5-AS1	0	1	1	0	0	0	0	0
AGER	AGER	30	25	46	18.94	43	40	20	21
AGFG1	AGFG1	1499.031	1521	1707.619	1329.418	2086.219	3325.009	1227.001	1996.543
AGFG2	AGFG2	179	139.999	151	103	145	112	162	172
AGGF1	AGGF1	840	732.02	895.005	503.314	1032.595	1190.318	751.688	776.015
AGK	AGK	302	283.826	353.999	219.031	425.004	505.975	257	264
AGL	AGL	879	750	906	826.6	772.999	1238	768.999	1161.59
AGMAT	AGMAT	5.076	13.045	13	6.055	21.925	13.002	13	7.159
AGMO	AGMO	3	0	3	0	0	0	1	1
AGO1	AGO1	1216.242	809.067	1150.579	624	1180.826	1221.002	970.168	810
AGO2	AGO2	354	383	310	203	368.012	724	290.483	583.04
AGO3	AGO3	178	132	182.002	85	218	255	133.041	130
AGO4	AGO4	576	569.003	671.073	507.026	658	892.094	549.424	716.258
AGPAT1	AGPAT1	1913.553	1895.029	2145.001	1381.929	2136.007	2594.014	1502.016	1881.666
AGPAT2	AGPAT2	452	599.007	510	417	578	1152.267	427	659.283
AGPAT3	AGPAT3	1712.289	1618.076	2299.396	1412.129	2633.599	3405.098	1984.098	1993
AGPAT4	AGPAT4	392	299	292	160.072	488.003	478	281	292
AGPAT4-IT1	AGPAT4-IT1	29	17	16	7	23	13	15	12
AGPAT5	AGPAT5	247	229	262	183	238	670	149.022	248
AGPAT6	AGPAT6	1732.061	1503	1950.084	1159.008	1993	2144.451	1672.091	1642.92
AGPAT9	AGPAT9	66	138	102	97	63	221	75	172
AGPS	AGPS	745	715.24	882	496.538	901.078	1306	701.825	797.102
AGR2	AGR2	0	0	0	0	0	0	0	0
AGR3	AGR3	0	0	0	0	0	0	0	0
AGRN	AGRN	2388	1811.723	2264.336	982.218	2617.074	3153.541	1591.744	1458.493
AGRP	AGRP	1	0	0	0	0	1	0	0
AGT	AGT	273	58	1750.878	547.408	1869.913	1345	455.205	208.024
AGTPBP1	AGTPBP1	194	188.999	279	192.019	252	334.001	201	266.495
AGTR1	AGTR1	102	214	58.011	111	101	78	35	181
AGTR2	AGTR2	0	0	0	0	0	0	0	0
AGTRAP	AGTRAP	477.003	831.074	614.736	716	427	1147	395.001	967.999
AGXT	AGXT	0	0	0	0	0	0	0	0
AGXT2	AGXT2	0	0	0	0	0	0	0	0
AHCTF1	AHCTF1	1076.306	1948.154	1206.047	2390.8	1376.385	2280.946	940.798	2908.839
AHCTF1P1	AHCTF1P1	15.73	37.132	4.064	12.737	1.24	4.224	1.264	14.491
AHCY	AHCY	1656.155	1546.134	1362.26	811	1456.005	1787.053	1013.002	1062.732
AHCYL1	AHCYL1	2577.006	2330.707	3018.252	1971.147	3412.199	4224.928	2148.381	2730.886
AHCYL2	AHCYL2	656.066	312	707.003	291	654	452.147	755.593	461.003
AHDC1	AHDC1	759.491	447	800	251.041	809.001	624	699.057	466
AHI1	AHI1	429.001	286.999	581.999	232.002	621	544	489.106	317
AHNAK	AHNAK	88790.986	84577.266	105932.702	69307.511	88626.821	143565.884	81363.84	117351.741
AHNAK2	AHNAK2	5384.006	2446.165	5503.473	1845.14	1590.539	1764.434	7352.241	6053.495
AHR	AHR	1516.453	1065.071	2621.011	1193.99	2230.29	2918.684	1856.14	1710.305
AHRR	AHRR	482	337	761.109	299.261	877.174	940.081	779.51	498
AHSA1	AHSA1	887.342	960	1292	732.143	1230	1632.109	916.508	1044.055
AHSA2	AHSA2	1234.293	1241.075	1544.976	876.892	1463.439	1677.646	1281.147	1305.621
AHSG	AHSG	0	0	0	0	0	0	1	0
AHSP	AHSP	0	0	0	0	0	0	0	0
AICDA	AICDA	1	1	0	0	0	0	1	1
AIDA	AIDA	3410.038	3487.766	3521.071	2888.44	3597.254	5209.475	3059.281	4275.17
AIF1	AIF1	0	0	0	0	1	1	0	0
AIF1L	AIF1L	100	11	350	28	100	19	141	29
AIFM1	AIFM1	444	426.022	474.063	258	538.035	541	354	369
AIFM2	AIFM2	445	616	533.063	449.649	484.595	1033.927	392	707
AIFM3	AIFM3	9	10	11	7	10	15	13	14
AIG1	AIG1	683.011	441	835.007	349	796	843	554.276	403.913
AIM1	AIM1	302	328.034	225.272	249	335	468	231.185	492.001
AIM1L	AIM1L	0	0	1	0	0	0	0	0
AIM2	AIM2	0	0	0	0	0	0	0	0
AIMP1	AIMP1	708.546	715.126	1134.298	570.39	878.079	1117.155	826.318	731.579
AIMP2	AIMP2	200.627	236.439	221.73	133.16	234.711	321.831	181.317	201.643
AIP	AIP	647	620	817.241	422	664.997	813	566.003	659
AIPL1	AIPL1	0	0	0	0	0	0	0	0
AIRE	AIRE	0	0	0	0	0	0	0	0
AIRN	AIRN	0	0	0	0	0	0	0	0
AJAP1	AJAP1	0	0	0	0	0	0	0	0
AJUBA	AJUBA	492	345.999	701.37	286	747	919	628	457.019
AK1	AK1	1558	1213.999	1598.528	697.146	1437.511	1288.895	1166.795	982.677
AK2	AK2	1324	1179.034	1595.403	800	1607	2421	1080	980.001
AK3	AK3	2111.16	1943.322	2721.432	1764.167	2752.131	3200.112	2580.792	2770.838
AK4	AK4	1755.565	1152	1943.328	925.358	1777.758	3764.262	1532.309	1202.972
AK5	AK5	417.137	529	562.207	722.659	677.626	1058.093	484.567	1374.212
AK6	AK6	272.173	265.305	290.811	185.295	307.652	326.946	221.787	229.434
AK7	AK7	6	9	10	3	4	6	4	8
AK8	AK8	16	18	24	16	26.093	17	27.079	30.058
AK9	AK9	181	83	219	68	175	130	99	87
AKAP1	AKAP1	390.999	467	406	278.001	348	440	423.01	421.227
AKAP10	AKAP10	659	605.716	833.103	474.401	828.005	985.044	554	713
AKAP11	AKAP11	1904	1505.418	2111.098	1180	2313.372	2797.707	1843.831	1810.241
AKAP12	AKAP12	37108.714	18442.424	103831.622	23841.076	37798.226	25810.388	51085.579	31382.009
AKAP13	AKAP13	2673.276	2949	2569.027	2283.122	2480.009	3982.066	2216.883	3960.297
AKAP14	AKAP14	0	0	0	0	0	3	0	0
AKAP17A	AKAP17A	858	811.378	860.005	416.992	884.014	1032	665	703.114
AKAP17A-2	AKAP17A	0	0	0	0	0	0	0	0
AKAP2	AKAP2	4501.918	7405.811	6444.802	6684.597	6117.946	18358.928	3350.877	8726.874
AKAP3	AKAP3	37	26	47	14	31	43	14	10
AKAP4	AKAP4	0	0	0	0	0	0	0	0
AKAP5	AKAP5	6	6.064	8.074	8	18	27	3	6
AKAP6	AKAP6	59	55	106	101	93	274	79	76
AKAP7	AKAP7	63	104	70.018	90.999	88.001	177.999	65.127	150.999
AKAP8	AKAP8	532.563	626.086	586	364.553	667.999	846	494.973	571
AKAP8L	AKAP8L	671	639.134	811.197	379.536	969.068	847	623.043	594.222
AKAP9	AKAP9	1202.337	1138.206	1757.169	929	1723.93	2052.358	1270.251	1539.659
AKIP1	AKIP1	458.037	498.018	676	378.999	666.237	715.713	436.524	473
AKIRIN1	AKIRIN1	706	815	983.085	696	1182.275	1633.549	639.955	866
AKIRIN2	AKIRIN2	688	678.726	895	543	965.435	954.05	668	699.451
AKNA	AKNA	643.019	331	857.516	249.184	482.293	366	735.556	464
AKNAD1	AKNAD1	3	11.012	9	3	6	12	4	9
AKR1A1	AKR1A1	960.275	702.038	1003.267	522	781	939.02	729.161	710
AKR1B1	AKR1B1	2244.001	1651.268	2773.921	1103.789	5706.332	4102.48	1730.657	1509.283
AKR1B10	AKR1B10	23.902	7	19.092	8	34	12	10	2
AKR1B15	AKR1B15	4.098	1	6	0	4	0	2	0
AKR1C1	AKR1C1	6852.6	18457.116	8959.2	9058.67	13248.318	12692.622	6275.834	19649.318
AKR1C2	AKR1C2	1460.77	1292.488	1706.907	1135.692	1265.986	677.48	1132.167	941.809
AKR1C3	AKR1C3	2561.904	1525.285	2362.075	903.774	2032.28	1011.949	1965.135	1150.057
AKR1C4	AKR1C4	0	1.004	0	2.004	0	0	0	0
AKR1C6P	AKR1C6P	0	0	1	0	0	1	0	0
AKR1CL1	AKR1CL1	0	0	0	0	0	0	0	0
AKR1D1	AKR1D1	0	1	0	0	2	0	1	0
AKR1E2	AKR1E2	22.532	20	44.001	13	29	42.999	23	15
AKR7A2	AKR7A2	1011.273	927.487	999.063	606	980.602	1236.809	833.535	927.057
AKR7A2P1	AKR7A2P1	0	1	1	2	1	5	5	1
AKR7A3	AKR7A3	5.04	6.093	5.795	1	7.735	12.124	6.671	7.017
AKR7L	AKR7L	5.028	6.076	3.205	7	5.294	7.067	7.379	7.017
AKT1	AKT1	2801.338	2785.124	2874.371	1734.845	2652.803	4007.221	2194.382	2684.83
AKT1S1	AKT1S1	1351.003	1254.291	1634.774	833.005	1454.331	1601.01	1097.931	1109.523
AKT2	AKT2	2909.106	2296.946	3332.781	1508.058	2871.142	3240.166	2554.419	2320.512
AKT3	AKT3	1192.49	1207.539	1361.445	1166.307	1577.487	1932.257	1206.592	1893.105
AKTIP	AKTIP	383.127	327.683	464.378	311.531	468.719	523.742	411.03	408.369
AL022344.4	AL022344.4	0	0	0	0	0	0	0	0
AL022476.2	AL022476.2	13.61	16.225	10.439	5.261	4.167	8.237	8.178	7.195
AL109763.2	AL109763.2	1	2.003	2.008	1.003	1.006	4.032	2	3
AL121656.5	AL121656.5	1	1	1	0	1	0	0	0
AL132709.5	AL132709.5	23	28	45	19	46	44.999	34.005	26.004
AL592528.1	AL592528.1	1	0	1	0	0	0	0	0
ALAD	ALAD	2059.065	1761	1804.007	1038.888	1733	2025	1442.348	1616.285
ALAS1	ALAS1	1018.036	804.003	1127.001	517.827	1492.017	1390.156	828	699.354
ALAS2	ALAS2	0	0	0	0	1	0	1	0
ALB	ALB	1	1	5	0	0	1	4	3
ALCAM	ALCAM	3688.665	3477.891	4208.228	5154.538	6550.099	15573.215	4321.752	8312.075
ALDH16A1	ALDH16A1	272	311	295.29	151.008	283.23	348	235.734	228
ALDH18A1	ALDH18A1	1753	1061.005	1736.71	718.054	1885.036	2269.231	1469.026	946.011
ALDH1A1	ALDH1A1	484	283	1260.761	555.003	85	55	875.989	632
ALDH1A2	ALDH1A2	3	4	2	2	2	1	3	2
ALDH1A3	ALDH1A3	2022.981	933	3491.519	922	767.884	426	2515.66	1208.309
ALDH1B1	ALDH1B1	406	722	711	677.029	453	1737.362	380	514.137
ALDH1L1	ALDH1L1	1	4	0	6	0	9	0	2
ALDH1L1-AS1	ALDH1L1-AS1	0	0	0	0	0	0	0	0
ALDH1L1-AS2	ALDH1L1-AS2	0	0	1	0	0	0	0	0
ALDH1L2	ALDH1L2	2252	1673.007	2898.334	1241.021	2262.803	2720.831	2584.064	1935.412
ALDH2	ALDH2	2325	3055.966	2559.077	1691.472	3347.207	4060.302	2160.452	3164.458
ALDH3A1	ALDH3A1	6	0	16	2	29	5	17	4
ALDH3A2	ALDH3A2	1277	642	1398	451	1548.198	636.355	948.011	592
ALDH3B1	ALDH3B1	803	1014	1305.097	802.699	1436	2395.402	491.028	774.102
ALDH3B2	ALDH3B2	0	0	0	0	0	1	0	0
ALDH4A1	ALDH4A1	343	527	394	451	455	840	229	519.018
ALDH5A1	ALDH5A1	8	8	18.011	7	13	16	14	10
ALDH6A1	ALDH6A1	382.687	646.871	457.693	731.718	476.277	959.436	355.521	1048.174
ALDH7A1	ALDH7A1	909	910.021	1407.225	990.895	1069.186	1275	903.235	1029
ALDH8A1	ALDH8A1	3	3	6	1	3	3	8	4
ALDH9A1	ALDH9A1	2594.12	2854.052	3217.801	1797.462	3338.595	3455.34	1866.019	1883.605
ALDOA	ALDOA	20186.266	15058.804	22979.896	9659.021	20938.399	30805.531	14031.187	13122.234
ALDOB	ALDOB	4	3	1	2	1	3	4	3
ALDOC	ALDOC	476	283	574.353	194	512.017	721.053	320.283	276
ALG1	ALG1	477.083	445.655	571.66	319.195	506.098	662.657	444.473	427.987
ALG10	ALG10	60.005	45.439	52.554	28.3	60.058	75.378	46.89	46.968
